id,key,value,type
70187038,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187055,source,massgis_import_v0.1_20071009093414,regular
70187055,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187064,source,massgis_import_v0.1_20071009093414,regular
70187095,source,massgis_import_v0.1_20071009093414,regular
70187095,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187152,source,massgis_import_v0.1_20071009093414,regular
70187152,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187259,source,massgis_import_v0.1_20071009093414,regular
70187259,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187265,source,massgis_import_v0.1_20071009093414,regular
70187283,source,massgis_import_v0.1_20071009093414,regular
70187283,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187301,source,massgis_import_v0.1_20071009093414,regular
70187301,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187309,source,massgis_import_v0.1_20071009093414,regular
70187410,source,massgis_import_v0.1_20071009093414,regular
70187410,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187440,source,massgis_import_v0.1_20071009093414,regular
70187440,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187449,source,massgis_import_v0.1_20071009093414,regular
70187449,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187477,source,massgis_import_v0.1_20071009093414,regular
70187477,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187502,source,massgis_import_v0.1_20071009093414,regular
70187502,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187503,source,massgis_import_v0.1_20071009093414,regular
70187503,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187505,source,massgis_import_v0.1_20071009093414,regular
70187505,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187559,source,massgis_import_v0.1_20071009093414,regular
70187634,source,massgis_import_v0.1_20071009093414,regular
70187634,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187724,source,massgis_import_v0.1_20071009093414,regular
70187724,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187743,source,massgis_import_v0.1_20071009093414,regular
70187743,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187777,source,massgis_import_v0.1_20071009093414,regular
70187777,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187800,source,massgis_import_v0.1_20071009093414,regular
70187800,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187809,source,massgis_import_v0.1_20071009093414,regular
70187809,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187855,source,massgis_import_v0.1_20071009093414,regular
70187855,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187894,source,massgis_import_v0.1_20071009093414,regular
70187909,source,massgis_import_v0.1_20071009093414,regular
70187909,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187920,source,massgis_import_v0.1_20071009093414,regular
70187920,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70187970,source,massgis_import_v0.1_20071009093414,regular
70187970,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70188061,source,massgis_import_v0.1_20071009093414,regular
70188061,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70188141,ref,9,regular
70188141,highway,motorway_junction,regular
70188173,source,massgis_import_v0.1_20071009093414,regular
70188173,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70188196,source,massgis_import_v0.1_20071009093414,regular
70188196,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70188221,source,massgis_import_v0.1_20071009093414,regular
70188221,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70188288,source,massgis_import_v0.1_20071009093414,regular
70188288,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70188302,source,massgis_import_v0.1_20071009093414,regular
70188302,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70188318,source,massgis_import_v0.1_20071009093414,regular
70188371,source,massgis_import_v0.1_20071009093414,regular
70188371,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70188445,source,massgis_import_v0.1_20071009093414,regular
70188445,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70188482,source,massgis_import_v0.1_20071009093414,regular
70188482,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70188491,source,massgis_import_v0.1_20071009093414,regular
70188491,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70188499,source,massgis_import_v0.1_20071009093414,regular
70188499,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70188520,source,massgis_import_v0.1_20071009093414,regular
70188520,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70188549,source,massgis_import_v0.1_20071009093414,regular
70188549,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70188588,source,massgis_import_v0.1_20071009093414,regular
70188588,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70188597,source,massgis_import_v0.1_20071009093414,regular
70188597,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70188795,source,massgis_import_v0.1_20071009093414,regular
70188795,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70188872,source,massgis_import_v0.1_20071009093414,regular
70188889,source,massgis_import_v0.1_20071009093414,regular
70188889,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70188897,source,massgis_import_v0.1_20071009093414,regular
70188911,source,massgis_import_v0.1_20071009093414,regular
70188942,source,massgis_import_v0.1_20071009093414,regular
70188942,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70188961,source,massgis_import_v0.1_20071009093414,regular
70188961,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189050,source,massgis_import_v0.1_20071009093414,regular
70189050,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189069,source,massgis_import_v0.1_20071009093414,regular
70189069,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189152,source,massgis_import_v0.1_20071009093414,regular
70189152,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189168,source,massgis_import_v0.1_20071009093414,regular
70189168,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189189,source,massgis_import_v0.1_20071009093414,regular
70189189,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189206,source,massgis_import_v0.1_20071009093414,regular
70189206,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189304,source,massgis_import_v0.1_20071009093414,regular
70189304,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189312,source,massgis_import_v0.1_20071009093414,regular
70189360,source,massgis_import_v0.1_20071009093414,regular
70189360,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189387,source,massgis_import_v0.1_20071009093414,regular
70189387,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189398,source,massgis_import_v0.1_20071009093414,regular
70189398,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189455,source,massgis_import_v0.1_20071009093414,regular
70189532,source,massgis_import_v0.1_20071009093414,regular
70189532,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189549,source,massgis_import_v0.1_20071009093414,regular
70189549,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189653,source,massgis_import_v0.1_20071009093414,regular
70189653,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189706,source,massgis_import_v0.1_20071009093414,regular
70189706,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189715,source,massgis_import_v0.1_20071009093414,regular
70189715,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189791,source,massgis_import_v0.1_20071009093414,regular
70189791,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189795,source,massgis_import_v0.1_20071009093414,regular
70189795,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189824,source,massgis_import_v0.1_20071009093414,regular
70189842,source,massgis_import_v0.1_20071009093414,regular
70189845,source,massgis_import_v0.1_20071009093414,regular
70189845,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189868,source,massgis_import_v0.1_20071009093414,regular
70189868,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189913,source,massgis_import_v0.1_20071009093414,regular
70189913,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189977,source,massgis_import_v0.1_20071009093414,regular
70189977,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70189988,source,massgis_import_v0.1_20071009093414,regular
70189988,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70190027,source,massgis_import_v0.1_20071009093414,regular
70190046,source,massgis_import_v0.1_20071009093414,regular
70190046,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70190059,source,massgis_import_v0.1_20071009093414,regular
70190126,source,massgis_import_v0.1_20071009093414,regular
70190126,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70190162,source,massgis_import_v0.1_20071009093414,regular
70190162,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70190260,source,massgis_import_v0.1_20071009093414,regular
70190260,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70190436,source,massgis_import_v0.1_20071009093414,regular
70190468,source,massgis_import_v0.1_20071009093414,regular
70190468,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70190477,source,massgis_import_v0.1_20071009093414,regular
70190477,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70190519,source,massgis_import_v0.1_20071009093414,regular
70190519,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70190592,source,massgis_import_v0.1_20071009093414,regular
70190633,source,massgis_import_v0.1_20071009093414,regular
70190633,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70190733,source,massgis_import_v0.1_20071009093414,regular
70190733,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70190837,source,massgis_import_v0.1_20071009093414,regular
70190837,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70190847,source,massgis_import_v0.1_20071009093414,regular
70190847,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70190875,source,massgis_import_v0.1_20071009093414,regular
70190875,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70190914,source,massgis_import_v0.1_20071009093414,regular
70190914,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70190924,source,massgis_import_v0.1_20071009093414,regular
70190924,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70190955,source,massgis_import_v0.1_20071009093414,regular
70190965,source,massgis_import_v0.1_20071009093414,regular
70190965,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70191004,source,massgis_import_v0.1_20071009093414,regular
70191004,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70191178,source,massgis_import_v0.1_20071009093414,regular
70191178,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70191203,source,massgis_import_v0.1_20071009093414,regular
70191203,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70191281,source,massgis_import_v0.1_20071009093414,regular
70191354,source,massgis_import_v0.1_20071009093414,regular
70191354,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70191408,source,massgis_import_v0.1_20071009093414,regular
70191408,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70191466,source,massgis_import_v0.1_20071009093414,regular
70191466,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70191493,source,massgis_import_v0.1_20071009093414,regular
70191519,source,massgis_import_v0.1_20071009093414,regular
70191519,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70191580,source,massgis_import_v0.1_20071009093414,regular
70191580,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70191660,source,massgis_import_v0.1_20071009093414,regular
70191660,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70191773,source,massgis_import_v0.1_20071009093414,regular
70191773,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70191815,source,massgis_import_v0.1_20071009093414,regular
70191815,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70191829,source,massgis_import_v0.1_20071009093414,regular
70191829,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70191859,source,massgis_import_v0.1_20071009093414,regular
70191859,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70191990,source,massgis_import_v0.1_20071009093414,regular
70191990,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70192115,source,massgis_import_v0.1_20071009093414,regular
70192115,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70192135,source,massgis_import_v0.1_20071009093414,regular
70192135,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70192148,source,massgis_import_v0.1_20071009093414,regular
70192148,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70192189,source,massgis_import_v0.1_20071009093414,regular
70192189,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70192203,source,massgis_import_v0.1_20071009093414,regular
70192203,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70192227,source,massgis_import_v0.1_20071009093414,regular
70192227,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70192292,source,massgis_import_v0.1_20071009093414,regular
70192305,source,massgis_import_v0.1_20071009093414,regular
70192305,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70192423,source,massgis_import_v0.1_20071009093414,regular
70192423,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70192450,source,massgis_import_v0.1_20071009093414,regular
70192450,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70192491,source,massgis_import_v0.1_20071009093414,regular
70192491,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70192538,source,massgis_import_v0.1_20071009093414,regular
70192538,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70192660,source,massgis_import_v0.1_20071009093414,regular
70192660,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70192854,source,massgis_import_v0.1_20071009093414,regular
70192854,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70192863,source,massgis_import_v0.1_20071009093414,regular
70192872,source,massgis_import_v0.1_20071009093414,regular
70192894,source,massgis_import_v0.1_20071009093414,regular
70192894,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70192924,source,massgis_import_v0.1_20071009093414,regular
70192924,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70192931,source,massgis_import_v0.1_20071009093414,regular
70192931,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70193048,source,massgis_import_v0.1_20071009093414,regular
70193048,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70193088,source,massgis_import_v0.1_20071009093414,regular
70193088,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70193101,source,massgis_import_v0.1_20071009093414,regular
70193101,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70193113,source,massgis_import_v0.1_20071009093414,regular
70193123,source,massgis_import_v0.1_20071009093414,regular
70193123,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70193254,source,massgis_import_v0.1_20071009093414,regular
70193254,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70193386,source,massgis_import_v0.1_20071009093414,regular
70193418,source,massgis_import_v0.1_20071009093414,regular
70193418,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70193433,source,massgis_import_v0.1_20071009093414,regular
70193433,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70193446,source,massgis_import_v0.1_20071009093414,regular
70193446,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70193484,source,massgis_import_v0.1_20071009093414,regular
70193484,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70193536,source,massgis_import_v0.1_20071009093414,regular
70193536,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70193643,source,massgis_import_v0.1_20071009093414,regular
70193643,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70193697,source,massgis_import_v0.1_20071009093414,regular
70193711,source,massgis_import_v0.1_20071009093414,regular
70193711,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70193732,source,massgis_import_v0.1_20071009093414,regular
70193732,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70193785,source,massgis_import_v0.1_20071009093414,regular
70193785,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70193823,source,massgis_import_v0.1_20071009093414,regular
70193823,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70193875,source,massgis_import_v0.1_20071009093414,regular
70193883,source,massgis_import_v0.1_20071009093414,regular
70193883,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70193900,source,massgis_import_v0.1_20071009093414,regular
70193900,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70193979,source,massgis_import_v0.1_20071009093414,regular
70193979,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70194012,source,massgis_import_v0.1_20071009093414,regular
70194012,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70194017,source,massgis_import_v0.1_20071009093414,regular
70194017,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70194148,source,massgis_import_v0.1_20071009093414,regular
70194148,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70194164,source,massgis_import_v0.1_20071009093414,regular
70194164,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70194212,source,massgis_import_v0.1_20071009093414,regular
70194212,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70194264,source,massgis_import_v0.1_20071009093414,regular
70194309,source,massgis_import_v0.1_20071009093414,regular
70194309,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70194316,source,massgis_import_v0.1_20071009093414,regular
70194316,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70194356,source,massgis_import_v0.1_20071009093414,regular
70194356,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70194399,source,massgis_import_v0.1_20071009093414,regular
70194500,source,massgis_import_v0.1_20071009093414,regular
70194568,source,massgis_import_v0.1_20071009093414,regular
70194568,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70194589,source,massgis_import_v0.1_20071009093414,regular
70194589,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70194657,source,massgis_import_v0.1_20071009093414,regular
70194657,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70194668,source,massgis_import_v0.1_20071009093414,regular
70194668,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70194697,source,massgis_import_v0.1_20071009093414,regular
70194697,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70194744,source,massgis_import_v0.1_20071009093414,regular
70194751,source,massgis_import_v0.1_20071009093414,regular
70194791,source,massgis_import_v0.1_20071009093414,regular
70194791,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70194798,ref,10,regular
70194798,highway,motorway_junction,regular
70194868,source,massgis_import_v0.1_20071009093414,regular
70194868,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70194881,source,massgis_import_v0.1_20071009093414,regular
70194881,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70194886,source,massgis_import_v0.1_20071009093414,regular
70194886,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70195081,source,massgis_import_v0.1_20071009093414,regular
70195081,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70195280,source,massgis_import_v0.1_20071009093414,regular
70195280,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70195415,source,massgis_import_v0.1_20071009093414,regular
70195415,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70195423,source,massgis_import_v0.1_20071009093414,regular
70195508,source,massgis_import_v0.1_20071009093414,regular
70195519,source,massgis_import_v0.1_20071009093414,regular
70195519,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70195592,source,massgis_import_v0.1_20071009093414,regular
70195592,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70195595,source,massgis_import_v0.1_20071009093414,regular
70195595,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70195629,source,massgis_import_v0.1_20071009093414,regular
70195629,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70195720,source,massgis_import_v0.1_20071009093414,regular
70195720,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70195732,source,massgis_import_v0.1_20071009093414,regular
70195732,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70195755,source,massgis_import_v0.1_20071009093414,regular
70195755,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70195858,source,massgis_import_v0.1_20071009093414,regular
70195858,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70195900,source,massgis_import_v0.1_20071009093414,regular
70195974,source,massgis_import_v0.1_20071009093414,regular
70195974,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70195988,source,massgis_import_v0.1_20071009093414,regular
70195988,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70196053,source,massgis_import_v0.1_20071009093414,regular
70196053,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70196097,source,massgis_import_v0.1_20071009093414,regular
70196097,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70196190,source,massgis_import_v0.1_20071009093414,regular
70196190,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70196331,source,massgis_import_v0.1_20071009093414,regular
70196355,source,massgis_import_v0.1_20071009093414,regular
70196355,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70196422,source,massgis_import_v0.1_20071009093414,regular
70196422,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70196436,source,massgis_import_v0.1_20071009093414,regular
70196436,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70196542,source,massgis_import_v0.1_20071009093414,regular
70196542,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70196618,source,massgis_import_v0.1_20071009093414,regular
70196618,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70196631,source,massgis_import_v0.1_20071009093414,regular
70196631,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70196798,source,massgis_import_v0.1_20071009093414,regular
70196798,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70196830,source,massgis_import_v0.1_20071009093414,regular
70196830,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70196989,source,massgis_import_v0.1_20071009093414,regular
70196989,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70197170,source,massgis_import_v0.1_20071009093414,regular
70197368,source,massgis_import_v0.1_20071009093414,regular
70197368,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70197455,source,massgis_import_v0.1_20071009093414,regular
70197455,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70197458,source,massgis_import_v0.1_20071009093414,regular
70197458,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70197473,source,massgis_import_v0.1_20071009093414,regular
70197473,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70197498,source,massgis_import_v0.1_20071009093414,regular
70197498,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70197509,source,massgis_import_v0.1_20071009093414,regular
70197590,source,massgis_import_v0.1_20071009093414,regular
70197667,source,massgis_import_v0.1_20071009093414,regular
70197667,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70197699,source,massgis_import_v0.1_20071009093414,regular
70197729,source,massgis_import_v0.1_20071009093414,regular
70197729,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70197776,source,massgis_import_v0.1_20071009093414,regular
70197776,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70197810,source,massgis_import_v0.1_20071009093414,regular
70197810,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70197820,source,massgis_import_v0.1_20071009093414,regular
70197820,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70197911,source,massgis_import_v0.1_20071009093414,regular
70197911,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70197993,source,massgis_import_v0.1_20071009093414,regular
70197993,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70198004,source,massgis_import_v0.1_20071009093414,regular
70198004,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70198061,source,massgis_import_v0.1_20071009093414,regular
70198061,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70198143,source,massgis_import_v0.1_20071009093414,regular
70198143,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70198156,source,massgis_import_v0.1_20071009093414,regular
70198156,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70198170,source,massgis_import_v0.1_20071009093414,regular
70198170,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70198177,source,massgis_import_v0.1_20071009093414,regular
70198197,source,massgis_import_v0.1_20071009093414,regular
70198197,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70198201,source,massgis_import_v0.1_20071009093414,regular
70198214,source,massgis_import_v0.1_20071009093414,regular
70198214,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70198233,source,massgis_import_v0.1_20071009093414,regular
70198233,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70198237,source,massgis_import_v0.1_20071009093414,regular
70198237,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70198254,source,massgis_import_v0.1_20071009093414,regular
70198254,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70198295,source,massgis_import_v0.1_20071009093414,regular
70198295,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70198490,source,massgis_import_v0.1_20071009093414,regular
70198490,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70198577,source,massgis_import_v0.1_20071009093414,regular
70198577,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70198635,source,massgis_import_v0.1_20071009093414,regular
70198635,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70198643,source,massgis_import_v0.1_20071009093414,regular
70198643,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70198700,source,massgis_import_v0.1_20071009093414,regular
70198700,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70198722,source,massgis_import_v0.1_20071009093414,regular
70198722,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70198733,source,massgis_import_v0.1_20071009093414,regular
70198733,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70198761,source,massgis_import_v0.1_20071009093414,regular
70198857,source,massgis_import_v0.1_20071009093414,regular
70198857,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70198918,source,massgis_import_v0.1_20071009093414,regular
70198950,source,massgis_import_v0.1_20071009093414,regular
70198950,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70199031,source,massgis_import_v0.1_20071009093414,regular
70199113,source,massgis_import_v0.1_20071009093414,regular
70199113,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70199159,source,massgis_import_v0.1_20071009093414,regular
70199254,source,massgis_import_v0.1_20071009093414,regular
70199384,source,massgis_import_v0.1_20071009093414,regular
70199384,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70199438,source,massgis_import_v0.1_20071009093414,regular
70199463,source,massgis_import_v0.1_20071009093414,regular
70199486,source,massgis_import_v0.1_20071009093414,regular
70199486,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70199503,source,massgis_import_v0.1_20071009093414,regular
70199503,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70199506,source,massgis_import_v0.1_20071009093414,regular
70199506,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70199565,source,massgis_import_v0.1_20071009093414,regular
70199565,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70199655,source,massgis_import_v0.1_20071009093414,regular
70199655,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70199662,source,massgis_import_v0.1_20071009093414,regular
70199662,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70199677,source,massgis_import_v0.1_20071009093414,regular
70199677,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70199688,source,massgis_import_v0.1_20071009093414,regular
70199688,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70199700,source,massgis_import_v0.1_20071009093414,regular
70199700,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70199731,source,massgis_import_v0.1_20071009093414,regular
70199756,source,massgis_import_v0.1_20071009093414,regular
70199756,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70199814,source,massgis_import_v0.1_20071009093414,regular
70199883,source,massgis_import_v0.1_20071009093414,regular
70199883,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70199888,source,massgis_import_v0.1_20071009093414,regular
70199888,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70199998,source,massgis_import_v0.1_20071009093414,regular
70199998,attribution,Office of Geographic and Environmental Information (MassGIS),regular
70200055,source,massgis_import_v0.1_20071009093414,regular
