id,user,uid,version,changeset,timestamp
214046225,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:24Z
214046226,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:25Z
214046227,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:25Z
214046228,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:25Z
214046229,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:25Z
214046230,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:25Z
214046231,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:26Z
214046232,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:26Z
214046233,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:27Z
214046234,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:27Z
214046235,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:27Z
214046236,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:28Z
214046237,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:28Z
214046238,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:28Z
214046239,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:28Z
214046240,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:29Z
214046241,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:29Z
214046242,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:29Z
214046243,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:29Z
214046244,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:30Z
214046245,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:30Z
214046246,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:30Z
214046247,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:30Z
214046248,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:30Z
214046249,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:31Z
214046250,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:31Z
214046251,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:32Z
214046252,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:32Z
214046253,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:32Z
214046254,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:32Z
214046255,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:33Z
214046256,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:33Z
214046257,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:33Z
214046258,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:34Z
214046259,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:34Z
214046260,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:34Z
214046261,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:34Z
214046262,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:34Z
214046263,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:35Z
214046264,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:35Z
214046265,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:36Z
214046268,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:36Z
214046269,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:36Z
214046270,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:37Z
214046272,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:37Z
214046273,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:37Z
214046274,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:37Z
214046275,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:37Z
214046276,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:37Z
214046277,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:38Z
214046278,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:38Z
214046279,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:38Z
214046280,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:38Z
214046281,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:38Z
214046282,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:39Z
214046283,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:39Z
214046284,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:39Z
214046285,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:39Z
214046286,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:39Z
214046291,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:40Z
214046294,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:40Z
214046298,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:40Z
214046301,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:40Z
214046304,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:41Z
214046308,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:41Z
214046310,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:41Z
214046311,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:41Z
214046312,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:42Z
214046313,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:42Z
214046314,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:42Z
214046315,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:42Z
214046316,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:42Z
214046317,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:42Z
214046318,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:43Z
214046319,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:43Z
214046320,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:44Z
214046321,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:44Z
214046322,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:44Z
214046323,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:44Z
214046324,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:44Z
214046325,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:45Z
214046326,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:45Z
214046327,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:45Z
214046328,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:45Z
214046329,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:46Z
214046330,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:46Z
214046331,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:46Z
214046332,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:46Z
214046333,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:46Z
214046334,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:46Z
214046335,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:47Z
214046336,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:47Z
214046337,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:47Z
214046338,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:47Z
214046339,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:47Z
214046340,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:48Z
214046341,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:48Z
214046342,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:49Z
214046343,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:49Z
214046345,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:49Z
214046346,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:49Z
214046347,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:50Z
214046348,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:50Z
214046349,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:50Z
214046350,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:51Z
214046351,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:51Z
214046352,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:51Z
214046353,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:51Z
214046354,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:51Z
214046355,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:52Z
214046356,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:52Z
214046357,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:52Z
214046358,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:52Z
214046359,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:52Z
214046360,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:53Z
214046361,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:53Z
214046362,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:53Z
214046363,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:53Z
214046364,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:54Z
214046365,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:54Z
214046368,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:54Z
214046372,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:55Z
214046375,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:55Z
214046379,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:55Z
214046384,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:55Z
214046385,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:56Z
214046388,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:56Z
214046390,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:56Z
214046393,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:56Z
214046394,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:56Z
214046395,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:56Z
214046398,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:56Z
214046400,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:57Z
214046404,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:57Z
214046405,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:58Z
214046406,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:58Z
214046407,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:58Z
214046408,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:58Z
214046409,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:59Z
214046410,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:59Z
214046411,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:59Z
214046412,jremillard-massgis,1137433,1,15547442,2013-03-30T06:07:59Z
214046413,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:00Z
214046414,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:00Z
214046415,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:00Z
214046416,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:00Z
214046417,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:01Z
214046418,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:01Z
214046419,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:01Z
214046420,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:01Z
214046421,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:02Z
214046422,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:02Z
214046423,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:02Z
214046424,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:02Z
214046425,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:02Z
214046426,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:03Z
214046427,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:03Z
214046428,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:04Z
214046429,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:04Z
214046430,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:04Z
214046431,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:04Z
214046432,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:04Z
214046433,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:04Z
214046434,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:05Z
214046435,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:05Z
214046436,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:05Z
214046437,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:05Z
214046438,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:05Z
214046439,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:06Z
214046440,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:06Z
214046441,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:06Z
214046442,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:07Z
214046443,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:07Z
214046444,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:07Z
214046445,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:07Z
214046446,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:07Z
214046447,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:08Z
214046448,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:08Z
214046449,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:08Z
214046450,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:09Z
214046451,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:09Z
214046452,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:09Z
214046453,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:09Z
214046454,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:09Z
214046455,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:09Z
214046456,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:10Z
214046457,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:10Z
214046458,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:10Z
214046459,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:10Z
214046461,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:11Z
214046462,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:11Z
214046463,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:11Z
214046464,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:11Z
214046465,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:11Z
214046466,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:11Z
214046467,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:12Z
214046468,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:12Z
214046469,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:12Z
214046470,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:12Z
214046471,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:13Z
214046472,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:13Z
214046473,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:13Z
214046474,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:13Z
214046475,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:14Z
214046476,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:14Z
214046477,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:14Z
214046478,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:14Z
214046479,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:14Z
214046480,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:14Z
214046481,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:15Z
214046482,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:15Z
214046483,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:16Z
214046484,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:16Z
214046485,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:16Z
214046486,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:16Z
214046487,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:16Z
214046488,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:16Z
214046491,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:18Z
214046493,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:18Z
214046494,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:18Z
214046495,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:18Z
214046496,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:18Z
214046497,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:18Z
214046498,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:18Z
214046499,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:18Z
214046501,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:19Z
214046503,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:19Z
214046505,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:19Z
214046508,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:20Z
214046509,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:20Z
214046510,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:20Z
214046511,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:20Z
214046512,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:21Z
214046513,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:21Z
214046514,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:21Z
214046516,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:22Z
214046517,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:22Z
214046518,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:22Z
214046519,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:22Z
214046520,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:22Z
214046522,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:23Z
214046523,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:23Z
214046524,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:23Z
214046525,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:23Z
214046526,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:23Z
214046527,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:23Z
214046528,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:24Z
214046529,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:24Z
214046530,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:24Z
214046531,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:24Z
214046532,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:25Z
214046533,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:25Z
214046534,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:25Z
214046535,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:25Z
214046536,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:26Z
214046537,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:26Z
214046538,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:26Z
214046539,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:27Z
214046540,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:27Z
214046541,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:27Z
214046542,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:28Z
214046543,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:28Z
214046544,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:28Z
214046545,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:28Z
214046546,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:28Z
214046547,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:29Z
214046548,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:29Z
214046549,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:29Z
214046550,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:29Z
214046551,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:30Z
214046552,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:30Z
214046553,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:30Z
214046554,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:31Z
214046555,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:31Z
214046556,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:32Z
214046557,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:32Z
214046558,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:32Z
214046559,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:32Z
214046560,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:32Z
214046561,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:32Z
214046562,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:33Z
214046563,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:33Z
214046564,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:33Z
214046565,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:34Z
214046566,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:34Z
214046567,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:34Z
214046568,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:34Z
214046569,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:34Z
214046570,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:35Z
214046571,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:35Z
214046572,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:35Z
214046573,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:35Z
214046574,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:36Z
214046575,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:37Z
214046577,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:37Z
214046578,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:37Z
214046579,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:37Z
214046580,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:37Z
214046581,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:37Z
214046582,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:37Z
214046583,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:38Z
214046584,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:38Z
214046585,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:39Z
214046586,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:39Z
214046587,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:39Z
214046588,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:39Z
214046589,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:39Z
214046590,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:40Z
214046591,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:41Z
214046592,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:42Z
214046593,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:42Z
214046594,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:42Z
214046595,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:43Z
214046596,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:43Z
214046597,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:43Z
214046598,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:43Z
214046599,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:44Z
214046600,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:44Z
214046601,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:44Z
214046602,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:44Z
214046603,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:45Z
214046604,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:45Z
214046605,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:45Z
214046606,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:45Z
214046607,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:46Z
214046608,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:46Z
214046609,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:46Z
214046610,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:46Z
214046611,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:47Z
214046612,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:47Z
214046613,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:48Z
214046614,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:48Z
214046615,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:48Z
214046616,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:49Z
214046617,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:49Z
214046618,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:49Z
214046619,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:50Z
214046620,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:50Z
214046621,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:50Z
214046622,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:51Z
214046623,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:51Z
214046624,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:51Z
214046625,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:51Z
214046626,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:52Z
214046627,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:52Z
214046628,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:52Z
214046629,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:52Z
214046630,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:53Z
214046631,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:53Z
214046632,OceanVortex,354704,2,19314423,2013-12-06T23:00:19Z
214046633,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:53Z
214046634,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:53Z
214046635,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:53Z
214046636,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:54Z
214046637,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:55Z
214046638,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:55Z
214046639,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:55Z
214046640,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:55Z
214046641,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:56Z
214046642,OceanVortex,354704,2,19315413,2013-12-07T00:56:30Z
214046644,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:56Z
214046645,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:56Z
214046646,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:56Z
214046647,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:56Z
214046648,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:57Z
214046649,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:57Z
214046650,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:57Z
214046651,jremillard-massgis,1137433,1,15547442,2013-03-30T06:08:57Z
